secondarykey,Index Value
2001.0,1537670
2001.0,1537713
2001.0,1537760
2001.0,1537807
2001.0,1537853
2001.0,1537896
2001.0,1537943
2001.0,1537487
2001.0,1536850
2001.0,1536807
2001.0,1536741
2001.0,1535574
2001.0,1535638
2001.0,1535685
2001.0,1535751
2001.0,1535797
2001.0,1535861
2001.0,1535904
2001.0,1535963
2001.0,1536012
2001.0,1536075
2001.0,1536121
2001.0,1536175
2001.0,1536224
2001.0,1536286
2001.0,1536329
2001.0,1536392
2001.0,1536459
2001.0,1536505
2001.0,1536561
2001.0,1536624
2001.0,1536674
2001.0,1532995
2001.0,1532935
2001.0,1532891
2001.0,1532835
2001.0,1529328
2001.0,1529375
2001.0,1529424
2001.0,1529487
2001.0,1529533
2001.0,1529580
2001.0,1529635
2001.0,1529698
2001.0,1529741
2001.0,1529264
2001.0,1529788
2001.0,1529876
2001.0,1529930
2001.0,1529978
2001.0,1530025
2001.0,1530073
2001.0,1530117
2001.0,1530164
2001.0,1530213
2001.0,1530260
2001.0,1529833
2001.0,1529219
2001.0,1529156
2001.0,1529113
2001.0,1528075
2001.0,1528123
2001.0,1528166
2001.0,1528209
2001.0,1528261
2001.0,1528309
2001.0,1528357
2001.0,1528406
2001.0,1528449
2001.0,1528513
2001.0,1528557
2001.0,1528604
2001.0,1528651
2001.0,1528696
2001.0,1528743
2001.0,1528797
2001.0,1528863
2001.0,1528909
2001.0,1528972
2001.0,1529015
2001.0,1529058
2001.0,1530307
2001.0,1538006
2001.0,1530355
2001.0,1530450
2001.0,1531837
2001.0,1531900
2001.0,1531964
2001.0,1532013
2001.0,1532079
2001.0,1532122
2001.0,1532166
2001.0,1532213
2001.0,1532256
2001.0,1531774
2001.0,1532302
2001.0,1532400
2001.0,1532454
2001.0,1532500
2001.0,1532554
2001.0,1532599
2001.0,1532642
2001.0,1532686
2001.0,1532729
2001.0,1532776
2001.0,1532357
2001.0,1531715
2001.0,1531658
2001.0,1531602
2001.0,1530504
2001.0,1530566
2001.0,1530626
2001.0,1530689
2001.0,1530732
2001.0,1530779
2001.0,1530842
2001.0,1530899
2001.0,1530941
2001.0,1530988
2001.0,1531051
2001.0,1531105
2001.0,1531149
2001.0,1531192
2001.0,1531247
2001.0,1531311
2001.0,1531364
2001.0,1531413
2001.0,1531455
2001.0,1531509
2001.0,1531558
2001.0,1530402
2001.0,1528032
2001.0,1538065
2001.0,1538165
2001.0,1544243
2001.0,1544285
2001.0,1544336
2001.0,1544394
2001.0,1544447
2001.0,1544489
2001.0,1544534
2001.0,1544578
2001.0,1544629
2001.0,1544183
2001.0,1544672
2001.0,1544797
2001.0,1544846
2001.0,1544894
2001.0,1544943
2001.0,1544986
2001.0,1545035
2001.0,1545077
2001.0,1545135
2001.0,1545181
2001.0,1544738
2001.0,1545225
2001.0,1544131
2001.0,1544039
2001.0,1543067
2001.0,1543113
2001.0,1543161
2001.0,1543206
2001.0,1543251
2001.0,1543302
2001.0,1543345
2001.0,1543389
2001.0,1543438
2001.0,1544088
2001.0,1543498
2001.0,1543604
2001.0,1543652
2001.0,1543703
2001.0,1543751
2001.0,1543794
2001.0,1543843
2001.0,1543901
2001.0,1543943
2001.0,1543991
2001.0,1543545
2001.0,1545270
2001.0,1545329
2001.0,1545374
2001.0,1546672
2001.0,1546715
2001.0,1546764
2001.0,1546813
2001.0,1546856
2001.0,1546905
2001.0,1546947
2001.0,1546995
2001.0,1547044
2001.0,1546628
2001.0,1547086
2001.0,1547191
2001.0,1547258
2001.0,1547305
2001.0,1547363
2001.0,1547405
2001.0,1547448
2001.0,1547507
2001.0,1547549
2001.0,1547616
2001.0,1547148
2001.0,1546579
2001.0,1546532
2001.0,1546483
2001.0,1545422
2001.0,1545488
2001.0,1545537
2001.0,1545581
2001.0,1545628
2001.0,1545673
2001.0,1545739
2001.0,1545803
2001.0,1545848
2001.0,1545899
2001.0,1545943
2001.0,1545986
2001.0,1546034
2001.0,1546085
2001.0,1546150
2001.0,1546206
2001.0,1546248
2001.0,1546296
2001.0,1546345
2001.0,1546389
2001.0,1546438
2001.0,1543020
2001.0,1542975
2001.0,1542923
2001.0,1542871
2001.0,1539427
2001.0,1539485
2001.0,1539532
2001.0,1539580
2001.0,1539623
2001.0,1539666
2001.0,1539726
2001.0,1539775
2001.0,1539838
2001.0,1539379
2001.0,1539884
2001.0,1539978
2001.0,1540021
2001.0,1540065
2001.0,1540131
2001.0,1540180
2001.0,1540238
2001.0,1540289
2001.0,1540332
2001.0,1540396
2001.0,1539929
2001.0,1539330
2001.0,1539278
2001.0,1539235
2001.0,1538225
2001.0,1538283
2001.0,1538330
2001.0,1538378
2001.0,1538426
2001.0,1538481
2001.0,1538527
2001.0,1538590
2001.0,1538639
2001.0,1538685
2001.0,1538728
2001.0,1538771
2001.0,1538818
2001.0,1538860
2001.0,1538903
2001.0,1538954
2001.0,1538997
2001.0,1539045
2001.0,1539093
2001.0,1539136
2001.0,1539192
2001.0,1540445
2001.0,1538108
2001.0,1540494
2001.0,1540609
2001.0,1541865
2001.0,1541914
2001.0,1541975
2001.0,1542026
2001.0,1542074
2001.0,1542121
2001.0,1542180
2001.0,1542238
2001.0,1542294
2001.0,1541816
2001.0,1542343
2001.0,1542434
2001.0,1542479
2001.0,1542523
2001.0,1542568
2001.0,1542627
2001.0,1542679
2001.0,1542722
2001.0,1542773
2001.0,1542822
2001.0,1542391
2001.0,1541765
2001.0,1541722
2001.0,1541679
2001.0,1540668
2001.0,1540717
2001.0,1540766
2001.0,1540815
2001.0,1540866
2001.0,1540908
2001.0,1540952
2001.0,1541000
2001.0,1541043
2001.0,1541102
2001.0,1541150
2001.0,1541193
2001.0,1541238
2001.0,1541281
2001.0,1541332
2001.0,1541381
2001.0,1541440
2001.0,1541489
2001.0,1541534
2001.0,1541583
2001.0,1541635
2001.0,1540560
2001.0,1547659
2001.0,1527986
2001.0,1527892
2001.0,1514827
2001.0,1514869
2001.0,1514934
2001.0,1514982
2001.0,1515026
2001.0,1515075
2001.0,1515119
2001.0,1515168
2001.0,1515211
2001.0,1514784
2001.0,1515276
2001.0,1515374
2001.0,1515416
2001.0,1515465
2001.0,1515521
2001.0,1515563
2001.0,1515612
2001.0,1515660
2001.0,1515709
2001.0,1515774
2001.0,1515325
2001.0,1515838
2001.0,1514735
2001.0,1514644
2001.0,1513690
2001.0,1513739
2001.0,1513790
2001.0,1513845
2001.0,1513891
2001.0,1513940
2001.0,1513983
2001.0,1514032
2001.0,1514075
2001.0,1514686
2001.0,1514124
2001.0,1514227
2001.0,1514280
2001.0,1514324
2001.0,1514371
2001.0,1514420
2001.0,1514469
2001.0,1514512
2001.0,1514555
2001.0,1514597
2001.0,1514182
2001.0,1515886
2001.0,1515945
2001.0,1515988
2001.0,1517300
2001.0,1517356
2001.0,1517399
2001.0,1517448
2001.0,1517514
2001.0,1517557
2001.0,1517612
2001.0,1517677
2001.0,1517731
2001.0,1517243
2001.0,1517776
2001.0,1517871
2001.0,1517923
2001.0,1517966
2001.0,1518009
2001.0,1518057
2001.0,1518101
2001.0,1518156
2001.0,1518204
2001.0,1518267
2001.0,1517828
2001.0,1517200
2001.0,1517157
2001.0,1517091
2001.0,1516031
2001.0,1516075
2001.0,1516127
2001.0,1516173
2001.0,1516236
2001.0,1516283
2001.0,1516331
2001.0,1516374
2001.0,1516431
2001.0,1516494
2001.0,1516549
2001.0,1516593
2001.0,1516639
2001.0,1516682
2001.0,1516731
2001.0,1516796
2001.0,1516839
2001.0,1516895
2001.0,1516958
2001.0,1517000
2001.0,1517043
2001.0,1513643
2001.0,1513600
2001.0,1513548
2001.0,1513500
2001.0,1510169
2001.0,1510226
2001.0,1510274
2001.0,1510318
2001.0,1510364
2001.0,1510430
2001.0,1510479
2001.0,1510545
2001.0,1510587
2001.0,1510121
2001.0,1510644
2001.0,1510736
2001.0,1510778
2001.0,1510820
2001.0,1510877
2001.0,1510920
2001.0,1510969
2001.0,1511012
2001.0,1511061
2001.0,1511107
2001.0,1510687
2001.0,1510062
2001.0,1510014
2001.0,1509971
2001.0,1508965
2001.0,1509010
2001.0,1509054
2001.0,1509103
2001.0,1509155
2001.0,1509198
2001.0,1509244
2001.0,1509287
2001.0,1509336
2001.0,1509388
2001.0,1509436
2001.0,1509478
2001.0,1509522
2001.0,1509574
2001.0,1509622
2001.0,1509687
2001.0,1509739
2001.0,1509787
2001.0,1509836
2001.0,1509885
2001.0,1509928
2001.0,1511150
2001.0,1518322
2001.0,1511198
2001.0,1511304
2001.0,1512581
2001.0,1512623
2001.0,1512666
2001.0,1512709
2001.0,1512752
2001.0,1512801
2001.0,1512867
2001.0,1512915
2001.0,1512958
2001.0,1512538
2001.0,1513007
2001.0,1513099
2001.0,1513145
2001.0,1513192
2001.0,1513234
2001.0,1513278
2001.0,1513321
2001.0,1513370
2001.0,1513413
2001.0,1513457
2001.0,1513056
2001.0,1512495
2001.0,1512446
2001.0,1512397
2001.0,1511352
2001.0,1511395
2001.0,1511444
2001.0,1511492
2001.0,1511558
2001.0,1511607
2001.0,1511649
2001.0,1511692
2001.0,1511741
2001.0,1511784
2001.0,1511847
2001.0,1511899
2001.0,1511948
2001.0,1511996
2001.0,1512061
2001.0,1512110
2001.0,1512153
2001.0,1512196
2001.0,1512239
2001.0,1512294
2001.0,1512348
2001.0,1511255
2001.0,1527934
2001.0,1518388
2001.0,1518499
2001.0,1524527
2001.0,1524570
2001.0,1524632
2001.0,1524674
2001.0,1524720
2001.0,1524763
2001.0,1524810
2001.0,1524853
2001.0,1524917
2001.0,1524484
2001.0,1524966
2001.0,1525053
2001.0,1525096
2001.0,1525147
2001.0,1525209
2001.0,1525252
2001.0,1525315
2001.0,1525360
2001.0,1525409
2001.0,1525455
2001.0,1525010
2001.0,1525499
2001.0,1524442
2001.0,1524339
2001.0,1523340
2001.0,1523396
2001.0,1523438
2001.0,1523486
2001.0,1523529
2001.0,1523575
2001.0,1523622
2001.0,1523668
2001.0,1523716
2001.0,1524394
2001.0,1523765
2001.0,1523861
2001.0,1523906
2001.0,1523967
2001.0,1524016
2001.0,1524063
2001.0,1524111
2001.0,1524173
2001.0,1524222
2001.0,1524276
2001.0,1523807
2001.0,1525548
2001.0,1525591
2001.0,1525639
2001.0,1526911
2001.0,1526957
2001.0,1526999
2001.0,1527046
2001.0,1527095
2001.0,1527161
2001.0,1527220
2001.0,1527266
2001.0,1527312
2001.0,1526868
2001.0,1527372
2001.0,1527460
2001.0,1527514
2001.0,1527563
2001.0,1527605
2001.0,1527648
2001.0,1527694
2001.0,1527738
2001.0,1527782
2001.0,1527839
2001.0,1527414
2001.0,1526806
2001.0,1526756
2001.0,1526712
2001.0,1525681
2001.0,1525727
2001.0,1525771
2001.0,1525814
2001.0,1525859
2001.0,1525917
2001.0,1525965
2001.0,1526011
2001.0,1526062
2001.0,1526127
2001.0,1526192
2001.0,1526234
2001.0,1526292
2001.0,1526350
2001.0,1526401
2001.0,1526444
2001.0,1526490
2001.0,1526535
2001.0,1526578
2001.0,1526624
2001.0,1526670
2001.0,1523293
2001.0,1523241
2001.0,1523198
2001.0,1523138
2001.0,1519812
2001.0,1519859
2001.0,1519905
2001.0,1519947
2001.0,1520002
2001.0,1520057
2001.0,1520106
2001.0,1520163
2001.0,1520206
2001.0,1519770
2001.0,1520272
2001.0,1520357
2001.0,1520401
2001.0,1520446
2001.0,1520490
2001.0,1520532
2001.0,1520578
2001.0,1520627
2001.0,1520679
2001.0,1520722
2001.0,1520314
2001.0,1519725
2001.0,1519678
2001.0,1519636
2001.0,1518542
2001.0,1518591
2001.0,1518656
2001.0,1518718
2001.0,1518761
2001.0,1518808
2001.0,1518867
2001.0,1518930
2001.0,1518978
2001.0,1519021
2001.0,1519070
2001.0,1519119
2001.0,1519165
2001.0,1519219
2001.0,1519262
2001.0,1519305
2001.0,1519347
2001.0,1519391
2001.0,1519434
2001.0,1519481
2001.0,1519523
2001.0,1520777
2001.0,1518454
2001.0,1520826
2001.0,1520916
2001.0,1522201
2001.0,1522244
2001.0,1522291
2001.0,1522337
2001.0,1522391
2001.0,1522434
2001.0,1522482
2001.0,1522530
2001.0,1522576
2001.0,1522138
2001.0,1522618
2001.0,1522708
2001.0,1522765
2001.0,1522812
2001.0,1522857
2001.0,1522912
2001.0,1522955
2001.0,1523000
2001.0,1523048
2001.0,1523095
2001.0,1522661
2001.0,1522090
2001.0,1522027
2001.0,1521985
2001.0,1520958
2001.0,1521012
2001.0,1521059
2001.0,1521123
2001.0,1521170
2001.0,1521218
2001.0,1521265
2001.0,1521312
2001.0,1521375
2001.0,1521421
2001.0,1521463
2001.0,1521509
2001.0,1521558
2001.0,1521605
2001.0,1521648
2001.0,1521702
2001.0,1521745
2001.0,1521811
2001.0,1521853
2001.0,1521900
2001.0,1521942
2001.0,1520869
2001.0,1547702
2001.0,1547744
2001.0,1547786
2001.0,1573273
2001.0,1573316
2001.0,1573364
2001.0,1573406
2001.0,1573448
2001.0,1573497
2001.0,1573560
2001.0,1573612
2001.0,1573660
2001.0,1573218
2001.0,1573722
2001.0,1573832
2001.0,1573875
2001.0,1573933
2001.0,1573985
2001.0,1574028
2001.0,1574077
2001.0,1574135
2001.0,1574183
2001.0,1574226
2001.0,1573777
2001.0,1574268
2001.0,1573170
2001.0,1573071
2001.0,1572078
2001.0,1572127
2001.0,1572170
2001.0,1572216
2001.0,1572264
2001.0,1572310
2001.0,1572370
2001.0,1572424
2001.0,1572472
2001.0,1573123
2001.0,1572514
2001.0,1572613
2001.0,1572660
2001.0,1572702
2001.0,1572761
2001.0,1572809
2001.0,1572861
2001.0,1572904
2001.0,1572948
2001.0,1573011
2001.0,1572569
2001.0,1574310
2001.0,1574353
2001.0,1574401
2001.0,1575698
2001.0,1575745
2001.0,1575788
2001.0,1575830
2001.0,1575872
2001.0,1575920
2001.0,1575962
2001.0,1576008
2001.0,1576057
2001.0,1575656
2001.0,1576105
2001.0,1576192
2001.0,1576241
2001.0,1576307
2001.0,1576349
2001.0,1576417
2001.0,1576465
2001.0,1576513
2001.0,1576556
2001.0,1576615
2001.0,1576150
2001.0,1575598
2001.0,1575546
2001.0,1575503
2001.0,1574450
2001.0,1574492
2001.0,1574534
2001.0,1574590
2001.0,1574648
2001.0,1574693
2001.0,1574742
2001.0,1574790
2001.0,1574850
2001.0,1574917
2001.0,1574966
2001.0,1575008
2001.0,1575056
2001.0,1575099
2001.0,1575156
2001.0,1575202
2001.0,1575248
2001.0,1575303
2001.0,1575358
2001.0,1575406
2001.0,1575457
2001.0,1572030
2001.0,1571976
2001.0,1571911
2001.0,1571869
2001.0,1568399
2001.0,1568451
2001.0,1568498
2001.0,1568541
2001.0,1568589
2001.0,1568640
2001.0,1568684
2001.0,1568747
2001.0,1568796
2001.0,1568351
2001.0,1568853
2001.0,1568946
2001.0,1568994
2001.0,1569050
2001.0,1569102
2001.0,1569147
2001.0,1569210
2001.0,1569266
2001.0,1569330
2001.0,1569385
2001.0,1568899
2001.0,1568309
2001.0,1568246
2001.0,1568201
2001.0,1567168
2001.0,1567211
2001.0,1567254
2001.0,1567317
2001.0,1567382
2001.0,1567426
2001.0,1567468
2001.0,1567510
2001.0,1567557
2001.0,1567600
2001.0,1567647
2001.0,1567691
2001.0,1567740
2001.0,1567783
2001.0,1567826
2001.0,1567892
2001.0,1567941
2001.0,1567984
2001.0,1568031
2001.0,1568095
2001.0,1568142
2001.0,1569433
2001.0,1576670
2001.0,1569498
2001.0,1569590
2001.0,1570859
2001.0,1570914
2001.0,1570961
2001.0,1571004
2001.0,1571061
2001.0,1571119
2001.0,1571161
2001.0,1571203
2001.0,1571252
2001.0,1570810
2001.0,1571305
2001.0,1571395
2001.0,1571441
2001.0,1571486
2001.0,1571529
2001.0,1571586
2001.0,1571651
2001.0,1571695
2001.0,1571754
2001.0,1571805
2001.0,1571347
2001.0,1570762
2001.0,1570720
2001.0,1570674
2001.0,1569632
2001.0,1569696
2001.0,1569741
2001.0,1569798
2001.0,1569841
2001.0,1569887
2001.0,1569930
2001.0,1569994
2001.0,1570036
2001.0,1570098
2001.0,1570151
2001.0,1570195
2001.0,1570237
2001.0,1570280
2001.0,1570340
2001.0,1570386
2001.0,1570430
2001.0,1570488
2001.0,1570531
2001.0,1570586
2001.0,1570628
2001.0,1569542
2001.0,1567126
2001.0,1576713
2001.0,1576805
2001.0,1583031
2001.0,1583083
2001.0,1583136
2001.0,1583183
2001.0,1583226
2001.0,1583275
2001.0,1583317
2001.0,1583359
2001.0,1583405
2001.0,1582982
2001.0,1583459
2001.0,1583555
2001.0,1583618
2001.0,1583660
2001.0,1583723
2001.0,1583778
2001.0,1583820
2001.0,1583863
2001.0,1583912
2001.0,1583977
2001.0,1583506
2001.0,1584020
2001.0,1582940
2001.0,1582824
2001.0,1581797
2001.0,1581846
2001.0,1581895
2001.0,1581958
2001.0,1582000
2001.0,1582046
2001.0,1582099
2001.0,1582162
2001.0,1582211
2001.0,1582896
2001.0,1582260
2001.0,1582350
2001.0,1582396
2001.0,1582461
2001.0,1582507
2001.0,1582556
2001.0,1582619
2001.0,1582668
2001.0,1582725
2001.0,1582776
2001.0,1582304
2001.0,1584063
2001.0,1584112
2001.0,1584159
2001.0,1585385
2001.0,1585427
2001.0,1585473
2001.0,1585520
2001.0,1585576
2001.0,1585621
2001.0,1585670
2001.0,1585728
2001.0,1585770
2001.0,1585339
2001.0,1585821
2001.0,1585939
2001.0,1585985
2001.0,1586034
2001.0,1586091
2001.0,1586139
2001.0,1586182
2001.0,1586237
2001.0,1586289
2001.0,1586353
2001.0,1585893
2001.0,1585293
2001.0,1585244
2001.0,1585200
2001.0,1584201
2001.0,1584243
2001.0,1584285
2001.0,1584329
2001.0,1584371
2001.0,1584414
2001.0,1584476
2001.0,1584523
2001.0,1584566
2001.0,1584609
2001.0,1584664
2001.0,1584707
2001.0,1584772
2001.0,1584824
2001.0,1584872
2001.0,1584916
2001.0,1584958
2001.0,1585001
2001.0,1585065
2001.0,1585114
2001.0,1585156
2001.0,1581752
2001.0,1581693
2001.0,1581647
2001.0,1581598
2001.0,1578122
2001.0,1578165
2001.0,1578208
2001.0,1578256
2001.0,1578304
2001.0,1578346
2001.0,1578411
2001.0,1578455
2001.0,1578511
2001.0,1578058
2001.0,1578559
2001.0,1578679
2001.0,1578731
2001.0,1578794
2001.0,1578838
2001.0,1578880
2001.0,1578928
2001.0,1578976
2001.0,1579018
2001.0,1579061
2001.0,1578624
2001.0,1578011
2001.0,1577959
2001.0,1577910
2001.0,1576869
2001.0,1576911
2001.0,1576957
2001.0,1577000
2001.0,1577043
2001.0,1577087
2001.0,1577136
2001.0,1577184
2001.0,1577246
2001.0,1577298
2001.0,1577340
2001.0,1577397
2001.0,1577462
2001.0,1577510
2001.0,1577553
2001.0,1577602
2001.0,1577645
2001.0,1577711
2001.0,1577753
2001.0,1577805
2001.0,1577847
2001.0,1579114
2001.0,1576755
2001.0,1579168
2001.0,1579276
2001.0,1580584
2001.0,1580648
2001.0,1580690
2001.0,1580733
2001.0,1580797
2001.0,1580840
2001.0,1580886
2001.0,1580932
2001.0,1580974
2001.0,1580542
2001.0,1581016
2001.0,1581113
2001.0,1581159
2001.0,1581204
2001.0,1581267
2001.0,1581330
2001.0,1581378
2001.0,1581435
2001.0,1581482
2001.0,1581546
2001.0,1581065
2001.0,1580496
2001.0,1580447
2001.0,1580389
2001.0,1579339
2001.0,1579385
2001.0,1579429
2001.0,1579488
2001.0,1579533
2001.0,1579598
2001.0,1579641
2001.0,1579683
2001.0,1579726
2001.0,1579781
2001.0,1579843
2001.0,1579885
2001.0,1579934
2001.0,1579989
2001.0,1580032
2001.0,1580078
2001.0,1580137
2001.0,1580183
2001.0,1580247
2001.0,1580296
2001.0,1580345
2001.0,1579213
2001.0,1567079
2001.0,1567030
2001.0,1566983
2001.0,1553796
2001.0,1553840
2001.0,1553883
2001.0,1553926
2001.0,1553987
2001.0,1554029
2001.0,1554078
2001.0,1554131
2001.0,1554174
2001.0,1553747
2001.0,1554216
2001.0,1554302
2001.0,1554344
2001.0,1554389
2001.0,1554455
2001.0,1554500
2001.0,1554544
2001.0,1554587
2001.0,1554632
2001.0,1554681
2001.0,1554260
2001.0,1554731
2001.0,1553698
2001.0,1553612
2001.0,1552689
2001.0,1552732
2001.0,1552774
2001.0,1552816
2001.0,1552859
2001.0,1552907
2001.0,1552949
2001.0,1553000
2001.0,1553046
2001.0,1553655
2001.0,1553095
2001.0,1553202
2001.0,1553244
2001.0,1553286
2001.0,1553335
2001.0,1553381
2001.0,1553436
2001.0,1553479
2001.0,1553521
2001.0,1553570
2001.0,1553137
2001.0,1554773
2001.0,1554821
2001.0,1554863
2001.0,1556170
2001.0,1556226
2001.0,1556273
2001.0,1556315
2001.0,1556379
2001.0,1556434
2001.0,1556477
2001.0,1556523
2001.0,1556569
2001.0,1556127
2001.0,1556618
2001.0,1556720
2001.0,1556779
2001.0,1556821
2001.0,1556877
2001.0,1556924
2001.0,1556972
2001.0,1557017
2001.0,1557077
2001.0,1557126
2001.0,1556672
2001.0,1556068
2001.0,1556026
2001.0,1555982
2001.0,1554906
2001.0,1554950
2001.0,1555006
2001.0,1555051
2001.0,1555156
2001.0,1555201
2001.0,1555243
2001.0,1555307
2001.0,1555350
2001.0,1555392
2001.0,1555456
2001.0,1555499
2001.0,1555542
2001.0,1555585
2001.0,1555629
2001.0,1555688
2001.0,1555730
2001.0,1555783
2001.0,1555831
2001.0,1555879
2001.0,1555939
2001.0,1552646
2001.0,1552602
2001.0,1552555
2001.0,1552513
2001.0,1549074
2001.0,1549138
2001.0,1549183
2001.0,1549239
2001.0,1549284
2001.0,1549332
2001.0,1549374
2001.0,1549419
2001.0,1549467
2001.0,1549029
2001.0,1549523
2001.0,1549634
2001.0,1549687
2001.0,1549733
2001.0,1549781
2001.0,1549827
2001.0,1549875
2001.0,1549928
2001.0,1549989
2001.0,1550034
2001.0,1549585
2001.0,1548981
2001.0,1548922
2001.0,1548866
2001.0,1547829
2001.0,1547895
2001.0,1547937
2001.0,1547996
2001.0,1548052
2001.0,1548101
2001.0,1548144
2001.0,1548202
2001.0,1548244
2001.0,1548290
2001.0,1548332
2001.0,1548381
2001.0,1548430
2001.0,1548478
2001.0,1548521
2001.0,1548569
2001.0,1548617
2001.0,1548672
2001.0,1548715
2001.0,1548761
2001.0,1548819
2001.0,1550078
2001.0,1557175
2001.0,1550131
2001.0,1550256
2001.0,1551535
2001.0,1551577
2001.0,1551625
2001.0,1551667
